"BehaviorSpace results (NetLogo 6.2.2)"
"creative_quick.nlogo"
"levy-msd"
"10/03/2022 17:04:53:331 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","step-size","num","dist-type","[step]","get-msd","step-size * sqrt ticks"
"25","1.5","150","log-normal","22","5.514029805854164","7.035623639735144"
"22","1.5","100","log-normal","545","23.230944877257418","35.01785258978626"
"19","1.5","50","log-normal","2623","24.03909350605092","76.82284816381127"
"23","1.5","100","weibull","88","14.328059625497689","14.071247279470288"
"21","1.5","50","cauchy","630","25.356189424361798","37.6497011940334"
"22","1.5","100","log-normal","546","23.23460692184326","35.04996433664377"
"19","1.5","50","log-normal","2624","24.016230666978732","76.83749084919418"
"25","1.5","150","log-normal","23","5.8400766453187245","7.193747284969079"
"21","1.5","50","cauchy","631","25.079367325913015","37.679570061241414"
"24","1.5","100","cauchy","20","22.582985131096127","6.708203932499369"
"19","1.5","50","log-normal","2625","24.12975596965983","76.85213074469699"
"23","1.5","100","weibull","89","14.27761560393951","14.150971698084906"
"22","1.5","100","log-normal","547","23.255786617769655","35.0820466905795"
"19","1.5","50","log-normal","2626","24.200007437319538","76.86676785191375"
"19","1.5","50","log-normal","2627","24.245662137104535","76.88140217243699"
"25","1.5","150","log-normal","24","5.938195147595557","7.348469228349534"
"21","1.5","50","cauchy","632","25.113536487858667","37.70941526992961"
"19","1.5","50","log-normal","2628","24.268398983951666","76.89603370785778"
"22","1.5","100","log-normal","548","23.313497397089876","35.11409973215888"
"23","1.5","100","weibull","90","14.289457539962191","14.230249470757707"
"19","1.5","50","log-normal","2629","24.207250671106255","76.91066245976562"
"25","1.5","150","log-normal","25","6.174810513763169","7.5"
"19","1.5","50","log-normal","2630","24.174325496529992","76.9252884297485"
"24","1.5","100","cauchy","21","22.94858771702224","6.87386354243376"
"22","1.5","100","log-normal","549","23.299863695712755","35.14612354157994"
"21","1.5","50","cauchy","633","25.322912293477195","37.73923687622737"
"23","1.5","100","weibull","91","14.498272645316126","14.309088021254183"
"19","1.5","50","log-normal","2631","24.049891658704286","76.93991161939296"
"19","1.5","50","log-normal","2632","24.330255899672203","76.95453203028396"
"25","1.5","150","log-normal","26","6.157501491916518","7.648529270389177"
"22","1.5","100","log-normal","550","23.311161554882883","35.178118198675726"
"21","1.5","50","cauchy","634","25.950396090087594","37.769034936042516"
"19","1.5","50","log-normal","2633","24.283972636129405","76.96914966400499"
"23","1.5","100","weibull","92","14.361572544656159","14.387494569938157"
"19","1.5","50","log-normal","2634","24.253957210212743","76.98376452213805"
"22","1.5","100","log-normal","551","23.268300076459127","35.210083782916506"
"25","1.5","150","log-normal","27","6.123081542879516","7.794228634059948"
"19","1.5","50","log-normal","2635","24.105788689653956","76.99837660626359"
"21","1.5","50","cauchy","635","25.104020318394372","37.79880950506246"
"23","1.5","100","weibull","93","14.598125728922117","14.465476141489432"
"19","1.5","50","log-normal","2636","23.984444652266745","77.0129859179606"
"22","1.5","100","log-normal","552","23.263649955957238","35.24202037341219"
"19","1.5","50","log-normal","2637","23.8978674274409","77.02759245880661"
"25","1.5","150","log-normal","28","6.279741149255489","7.937253933193772"
"21","1.5","50","cauchy","636","25.147611260911862","37.82856063875548"
"24","1.5","100","cauchy","22","23.36578391204972","7.035623639735144"
"22","1.5","100","log-normal","553","23.206473157966073","35.27392804891454"
"19","1.5","50","log-normal","2638","23.623353227133418","77.04219623037756"
"23","1.5","100","weibull","94","14.686220751980729","14.543039572248988"
"19","1.5","50","log-normal","2639","23.727911213073536","77.05679723424794"
"25","1.5","150","log-normal","29","6.356908670966146","8.077747210701755"
"22","1.5","100","log-normal","554","23.296845926773354","35.30580688781946"
"19","1.5","50","log-normal","2640","23.602751689163373","77.07139547199077"
"21","1.5","50","cauchy","637","25.065833121087152","37.85828839237189"
"19","1.5","50","log-normal","2641","23.61760803017358","77.08599094517758"
"23","1.5","100","weibull","95","14.806102737513873","14.620191517213446"
"22","1.5","100","log-normal","555","23.296996512256232","35.33765696816924"
"19","1.5","50","log-normal","2642","23.404357797325094","77.10058365537839"
"25","1.5","150","log-normal","30","6.35225583044288","8.215838362577491"
"19","1.5","50","log-normal","2643","23.40926973264993","77.11517360416173"
"21","1.5","50","cauchy","638","26.61879667056476","37.88799282094527"
"22","1.5","100","log-normal","556","23.403489450637597","35.369478367654786"
"24","1.5","100","cauchy","23","23.76845599144228","7.193747284969079"
"19","1.5","50","log-normal","2644","23.356842846260932","77.12976079309465"
"23","1.5","100","weibull","96","14.875412608119944","14.696938456699067"
"19","1.5","50","log-normal","2645","23.460268580292674","77.14434522374275"
"21","1.5","50","cauchy","639","26.431356350642368","37.91767397929362"
"25","1.5","150","log-normal","31","6.501887635203586","8.351646544245032"
"22","1.5","100","log-normal","557","23.36928810114339","35.40127116361784"
"19","1.5","50","log-normal","2646","23.552987506003333","77.15892689767011"
"23","1.5","100","weibull","97","14.896174496243459","14.773286702694156"
"19","1.5","50","log-normal","2647","23.578316033820546","77.17350581643936"
"22","1.5","100","log-normal","558","23.386876625701717","35.43303543305315"
"19","1.5","50","log-normal","2648","23.64417552337402","77.18808198161165"
"24","1.5","100","cauchy","24","23.36038019115752","7.348469228349534"
"25","1.5","150","log-normal","32","6.810493915469291","8.485281374238571"
"19","1.5","50","log-normal","2649","23.535167845944745","77.20265539474663"
"22","1.5","100","log-normal","559","23.466252878581297","35.46477125261067"
"23","1.5","100","weibull","98","14.87880135875397","14.849242404917497"
"19","1.5","50","log-normal","2650","23.634005759787854","77.21722605740251"
"19","1.5","50","log-normal","2651","23.70610613897383","77.231793971136"
"25","1.5","150","log-normal","33","6.837332265179235","8.616843969807043"
"22","1.5","100","log-normal","560","23.453118905551932","35.4964786985977"
"19","1.5","50","log-normal","2652","23.956703846099757","77.2463591375024"
"23","1.5","100","weibull","99","14.937103233174325","14.924811556599298"
"19","1.5","50","log-normal","2653","24.057364455942366","77.26092155805547"
"24","1.5","100","cauchy","25","23.46296841848841","7.5"
"22","1.5","100","log-normal","561","23.526016079681924","35.52815784698103"
"25","1.5","150","log-normal","34","6.902899681921644","8.746427842267952"
"19","1.5","50","log-normal","2654","24.01045636435643","77.27548123434755"
"19","1.5","50","log-normal","2655","23.81753724695548","77.29003816792951"
"23","1.5","100","weibull","100","14.9035665215791","15"
"22","1.5","100","log-normal","562","23.597138213402697","35.55980877338909"
"19","1.5","50","log-normal","2656","23.793416016561256","77.30459236035075"
"25","1.5","150","log-normal","35","6.926014565112334","8.874119674649425"
"19","1.5","50","log-normal","2657","23.98648447995101","77.31914381315923"
"23","1.5","100","weibull","101","14.784159086228417","15.074813431681335"
"22","1.5","100","log-normal","563","23.58312524890176","35.59143155311402"
"19","1.5","50","log-normal","2658","24.025519708812418","77.33369252790145"
"24","1.5","100","cauchy","26","23.961474744984937","7.648529270389177"
"19","1.5","50","log-normal","2659","24.03727565819597","77.34823850612243"
"19","1.5","50","log-normal","2660","24.097636189659944","77.36278174936577"
"22","1.5","100","log-normal","564","23.610439728762202","35.62302626111375"
"25","1.5","150","log-normal","36","7.145959318520281","9"
"19","1.5","50","log-normal","2661","24.275396235654156","77.37732225917358"
"23","1.5","100","weibull","102","14.832289824113126","15.149257407543116"
"23","1.5","100","weibull","103","14.911060650984922","15.223337347638328"
"24","1.5","100","cauchy","27","23.646687143088077","7.794228634059948"
"23","1.5","100","weibull","104","14.899703112096075","15.297058540778353"
"23","1.5","100","weibull","105","15.000498812866299","15.370426148939398"
"24","1.5","100","cauchy","28","24.206034604082674","7.937253933193772"
"23","1.5","100","weibull","106","15.098399620173081","15.443445211480501"
"21","1.5","50","cauchy","640","27.245300312420042","37.94733192202055"
"23","1.5","100","weibull","107","15.193243563721152","15.516120649182902"
"19","1.5","50","log-normal","2662","24.248446940214333","77.39186003708659"
"22","1.5","100","log-normal","565","23.49091304569173","35.65459297201414"
"23","1.5","100","weibull","108","15.211406806905051","15.588457268119896"
"25","1.5","150","log-normal","37","7.366357280864619","9.12414379544733"
"19","1.5","50","log-normal","2663","24.24674750442451","77.406395084644"
"22","1.5","100","log-normal","566","23.537896122228652","35.68613176011095"
"23","1.5","100","weibull","109","15.38033897553901","15.660459763365825"
"22","1.5","100","log-normal","567","23.528599605648484","35.71764269937197"
"24","1.5","100","cauchy","29","24.83546482701567","8.077747210701755"
"21","1.5","50","cauchy","641","26.736529843838444","37.97696670351649"
"23","1.5","100","weibull","110","15.48373914173521","15.732132722552272"
"25","1.5","150","log-normal","38","7.508352938583329","9.246621004453464"
"23","1.5","100","weibull","111","15.525377305893365","15.803480629279107"
"21","1.5","50","cauchy","642","26.859003435523196","38.006578377959784"
"25","1.5","150","log-normal","39","7.62178879247277","9.367496997597598"
"24","1.5","100","cauchy","30","25.070404401099424","8.215838362577491"
"21","1.5","50","cauchy","643","26.826140155010908","38.0361669993179"
"23","1.5","100","weibull","112","15.511338960906839","15.874507866387544"
"19","1.5","50","log-normal","2664","24.296663475688227","77.42092740338364"
"25","1.5","150","log-normal","40","7.790556405964725","9.486832980505138"
"19","1.5","50","log-normal","2665","24.37268788557498","77.43545699484184"
"23","1.5","100","weibull","113","15.764858719190498","15.945218719101975"
"19","1.5","50","log-normal","2666","24.638910328969992","77.44998386055352"
"22","1.5","100","log-normal","568","23.537175542037428","35.749125863438955"
"21","1.5","50","cauchy","644","27.50668198967379","38.06573262134856"
"24","1.5","100","cauchy","31","25.174407184244654","8.351646544245032"
"19","1.5","50","log-normal","2667","24.61117012849974","77.46450800205214"
"23","1.5","100","weibull","114","15.881240977467083","16.01561737804697"
"19","1.5","50","log-normal","2668","24.433371381250495","77.47902942086975"
"25","1.5","150","log-normal","41","8.032784129812624","9.604686356149273"
"22","1.5","100","log-normal","569","23.54770389797554","35.78058132562969"
"19","1.5","50","log-normal","2669","24.609369985720217","77.49354811853694"
"19","1.5","50","log-normal","2670","24.575025119976704","77.50806409658287"
"23","1.5","100","weibull","115","15.975751150177535","16.08570794214541"
"21","1.5","50","cauchy","645","27.848585858934566","38.095275297600885"
"22","1.5","100","log-normal","570","23.614114503234283","35.81200915893997"
"19","1.5","50","log-normal","2671","24.700996281594676","77.5225773565353"
"24","1.5","100","cauchy","32","24.828447894748773","8.485281374238571"
"25","1.5","150","log-normal","42","8.032315804372033","9.72111104761179"
"21","1.5","50","cauchy","646","27.019382824597727","38.1247950814165"
"19","1.5","50","log-normal","2672","24.576059541519914","77.53708789992052"
"22","1.5","100","log-normal","571","23.546347263855576","35.84340943604556"
"21","1.5","50","cauchy","647","28.207008863316375","38.154292025930715"
"23","1.5","100","weibull","116","16.06915256450791","16.15549442140351"
"19","1.5","50","log-normal","2673","24.515088896575826","77.55159572826338"
"25","1.5","150","log-normal","43","8.350501610271474","9.836157786453"
"19","1.5","50","log-normal","2674","24.47716837929641","77.56610084308738"
"22","1.5","100","log-normal","572","23.50948920423036","35.874782229304195"
"19","1.5","50","log-normal","2675","24.40559967399295","77.5806032459145"
"23","1.5","100","weibull","117","16.285426877918564","16.224980739587952"
"19","1.5","50","log-normal","2676","24.370831775574636","77.59510293826537"
"22","1.5","100","log-normal","573","23.55797468862258","35.90612761075747"
"25","1.5","150","log-normal","44","8.519713999499508","9.9498743710662"
"22","1.5","100","log-normal","574","23.379302523310532","35.937445652132816"
"25","1.5","150","log-normal","45","8.769843633519825","10.062305898749054"
"22","1.5","100","log-normal","575","23.41351582048187","35.968736424845396"
"25","1.5","150","log-normal","46","8.83620484080767","10.173494974687902"
"22","1.5","100","log-normal","576","23.5137896750646","36"
"24","1.5","100","cauchy","33","24.78281636653964","8.616843969807043"
"25","1.5","150","log-normal","47","8.925220994587","10.283481900601565"
"22","1.5","100","log-normal","577","23.419073907319163","36.03123644839294"
"23","1.5","100","weibull","118","16.334257956489367","16.294170736800325"
"25","1.5","150","log-normal","48","8.934805833648824","10.392304845413264"
"22","1.5","100","log-normal","578","23.33437315637202","36.062445840513924"
"19","1.5","50","log-normal","2677","24.476682710509106","77.60959992165918"
"24","1.5","100","cauchy","34","24.943095040429505","8.746427842267952"
"21","1.5","50","cauchy","648","27.84241820118948","38.18376618407356"
"19","1.5","50","log-normal","2678","24.4096411065962","77.62409419761366"
"22","1.5","100","log-normal","579","23.3239941985556","36.093628246547894"
"23","1.5","100","weibull","119","16.383008190187706","16.36306817195357"
"19","1.5","50","log-normal","2679","24.589972511422214","77.6385857676452"
"22","1.5","100","log-normal","580","23.412907166261277","36.124783736376884"
"21","1.5","50","cauchy","649","27.616021221102653","38.213217608570986"
"19","1.5","50","log-normal","2680","24.621260648606693","77.65307463326872"
"19","1.5","50","log-normal","2681","24.540147435086947","77.66756079599772"
"25","1.5","150","log-normal","49","8.912129213096117","10.5"
"23","1.5","100","weibull","120","16.31268150327042","16.431676725154983"
"22","1.5","100","log-normal","581","23.416708682846405","36.15591237958185"
"19","1.5","50","log-normal","2682","24.511482910079323","77.68204425734432"
"24","1.5","100","cauchy","35","25.223353624237117","8.874119674649425"
"21","1.5","50","cauchy","650","27.221944262954906","38.242646351945886"
"19","1.5","50","log-normal","2683","24.46581328260974","77.69652501881922"
"22","1.5","100","log-normal","582","23.423628782653136","36.18701424544446"
"19","1.5","50","log-normal","2684","24.473612497285824","77.71100308193171"
"23","1.5","100","weibull","121","16.39603003165973","16.5"
"25","1.5","150","log-normal","50","8.941439618920437","10.606601717798213"
"19","1.5","50","log-normal","2685","24.527011461863037","77.72547844818969"
"22","1.5","100","log-normal","583","23.364874604968076","36.21808940294891"
"19","1.5","50","log-normal","2686","24.54887590596982","77.73995111909963"
"19","1.5","50","log-normal","2687","24.626165252607198","77.75442109616662"
"23","1.5","100","weibull","122","16.389910746367025","16.56804152578089"
"21","1.5","50","cauchy","651","27.101949183221674","38.27205246651922"
"22","1.5","100","log-normal","584","23.355056494030205","36.24913792078372"
"25","1.5","150","log-normal","51","9.220600091356843","10.712142642814275"
"19","1.5","50","log-normal","2688","24.673678447234227","77.76888838089432"
"19","1.5","50","log-normal","2689","24.709039932511324","77.78335297478503"
"22","1.5","100","log-normal","585","23.337229336908027","36.28015986734347"
"23","1.5","100","weibull","123","16.41483664551221","16.635804759614125"
"19","1.5","50","log-normal","2690","24.776174770104255","77.79781487933964"
"25","1.5","150","log-normal","52","9.742379667521982","10.816653826391967"
"19","1.5","50","log-normal","2691","24.72610465766938","77.81227409605762"
"22","1.5","100","log-normal","586","23.320325640954838","36.31115531073061"
"21","1.5","50","cauchy","652","26.30143722106337","38.301436004411116"
"19","1.5","50","log-normal","2692","24.655820063389704","77.82673062643708"
"23","1.5","100","weibull","124","16.450872384934573","16.703293088490064"
"22","1.5","100","log-normal","587","23.251953255429896","36.34212431875715"
"19","1.5","50","log-normal","2693","24.81341603797369","77.84118447197473"
"25","1.5","150","log-normal","53","9.881640593314353","10.920164833920778"
"21","1.5","50","cauchy","653","26.407254355466566","38.33079701754191"
"19","1.5","50","log-normal","2694","24.86385023359339","77.85563563416588"
"24","1.5","100","cauchy","36","24.865111229006384","9"
"22","1.5","100","log-normal","588","23.189118349004456","36.373066958946424"
"23","1.5","100","weibull","125","16.45972612409152","16.770509831248425"
"19","1.5","50","log-normal","2695","24.55994265942542","77.87008411450446"
"25","1.5","150","log-normal","54","9.892811653156539","11.022703842524301"
"19","1.5","50","log-normal","2696","24.563138774368024","77.88452991448302"
"21","1.5","50","cauchy","654","26.16954222439728","38.360135557633264"
"22","1.5","100","log-normal","589","23.183424604434855","36.40398329853479"
"19","1.5","50","log-normal","2697","24.58111285961635","77.89897303559272"
"24","1.5","100","cauchy","37","25.11036535841501","9.12414379544733"
"23","1.5","100","weibull","126","16.55684408307685","16.837458240482736"
"19","1.5","50","log-normal","2698","24.63968142622847","77.91341347932331"
"22","1.5","100","log-normal","590","23.19640574521861","36.43487340447336"
"25","1.5","150","log-normal","55","9.885174846850953","11.124297730643494"
"19","1.5","50","log-normal","2699","24.685319927402467","77.92785124716323"
"23","1.5","100","weibull","127","16.70390697497461","16.904141504376966"
"22","1.5","100","log-normal","591","23.26014152567547","36.46573734342965"
"19","1.5","50","log-normal","2700","24.721812593220058","77.94228634059948"
"21","1.5","50","cauchy","655","25.638285202324862","38.38945167620918"
"24","1.5","100","cauchy","38","25.211478023072896","9.246621004453464"
"25","1.5","150","log-normal","56","9.950367776090156","11.224972160321824"
"23","1.5","100","weibull","128","16.828384865622894","16.970562748477143"
"22","1.5","100","log-normal","592","23.11488001096946","36.49657518178932"
"22","1.5","100","log-normal","593","23.043923350165244","36.52738698565776"
"25","1.5","150","log-normal","57","9.889684656684906","11.324751652906125"
"19","1.5","50","log-normal","2701","24.783888780014326","77.9567187611177"
"22","1.5","100","log-normal","594","23.17126542910965","36.55817282086183"
"21","1.5","50","cauchy","656","26.56891790828865","38.41874542459709"
"19","1.5","50","log-normal","2702","24.827238163344315","77.97114851020216"
"24","1.5","100","cauchy","39","25.755788365842104","9.367496997597598"
"23","1.5","100","weibull","129","16.813646638234253","17.03672503740082"
"25","1.5","150","log-normal","58","9.94466885216301","11.423659658795863"
"22","1.5","100","log-normal","595","23.230145252692243","36.58893275295141"
"19","1.5","50","log-normal","2703","24.713221891537717","77.98557558933575"
"19","1.5","50","log-normal","2704","24.73013260749114","78"
"22","1.5","100","log-normal","596","23.261313698251882","36.6196668472011"
"23","1.5","100","weibull","130","16.75918597516035","17.102631376487068"
"19","1.5","50","log-normal","2705","24.70303794401279","78.01442174367506"
"25","1.5","150","log-normal","59","10.09636467995663","11.521718621802911"
"19","1.5","50","log-normal","2706","24.625195723330002","78.02884082183972"
"22","1.5","100","log-normal","597","23.24827615765046","36.650375168611845"
"23","1.5","100","weibull","131","16.74018016619658","17.168284713389397"
"19","1.5","50","log-normal","2707","24.596285620428816","78.04325723597138"
"24","1.5","100","cauchy","40","26.012421827334407","9.486832980505138"
"19","1.5","50","log-normal","2708","25.023531496246367","78.05767098754613"
"22","1.5","100","log-normal","598","23.258726643699955","36.68105778191245"
"23","1.5","100","weibull","132","16.63842630388902","17.233687939614086"
"19","1.5","50","log-normal","2709","25.111345340182556","78.07208207803863"
"25","1.5","150","log-normal","60","10.383093450291137","11.618950038622252"
"19","1.5","50","log-normal","2710","25.090888413227223","78.08649050892222"
"22","1.5","100","log-normal","599","23.247713726110184","36.711714751561246"
"23","1.5","100","weibull","133","16.56156692349085","17.298843892006197"
"19","1.5","50","log-normal","2711","25.2201843902768","78.10089628166888"
"25","1.5","150","log-normal","61","10.488345044447643","11.715374513859981"
"19","1.5","50","log-normal","2712","25.212058863549473","78.11529939774923"
"24","1.5","100","cauchy","41","25.445196472008327","9.604686356149273"
"22","1.5","100","log-normal","600","23.153148472001654","36.742346141747674"
"19","1.5","50","log-normal","2713","25.195124794006926","78.1296998586325"
"23","1.5","100","weibull","134","16.56278254208023","17.363755354185336"
"19","1.5","50","log-normal","2714","25.245289914930748","78.14409766578663"
"25","1.5","150","log-normal","62","10.482853391017196","11.811011811017718"
"22","1.5","100","log-normal","601","23.125749968951343","36.77295201639379"
"19","1.5","50","log-normal","2715","25.321073403230027","78.15849282067816"
"21","1.5","50","cauchy","657","26.18096776944251","38.44801685392889"
"19","1.5","50","log-normal","2716","25.36329982011178","78.1728853247723"
"23","1.5","100","weibull","135","16.542332001252934","17.428425057933374"
"22","1.5","100","log-normal","602","23.198463386255522","36.80353243915589"
"19","1.5","50","log-normal","2717","25.2155375626246","78.18727517953289"
"25","1.5","150","log-normal","63","10.590774222729786","11.905880899790658"
"19","1.5","50","log-normal","2718","25.12851306497016","78.20166238642244"
"22","1.5","100","log-normal","603","23.120785188290853","36.834087473426024"
"19","1.5","50","log-normal","2719","24.992826102071913","78.21604694690214"
"21","1.5","50","cauchy","658","26.023519462229807","38.47726601514198"
"23","1.5","100","weibull","136","16.597283510996025","17.492855684535904"
"24","1.5","100","cauchy","42","25.2323000754014","9.72111104761179"
"19","1.5","50","log-normal","2720","25.194889409255566","78.2304288624318"
"25","1.5","150","log-normal","64","10.592707641961857","12"
"22","1.5","100","log-normal","604","23.20235153176255","36.864617182333525"
"21","1.5","50","cauchy","659","25.35625409314625","38.5064929589803"
"19","1.5","50","log-normal","2721","25.11040990447509","78.24480813446986"
"22","1.5","100","log-normal","605","23.112066062467733","36.89512162874653"
"19","1.5","50","log-normal","2722","25.20593888208304","78.25918476447349"
"21","1.5","50","cauchy","660","24.931918586159806","38.535697735995385"
"25","1.5","150","log-normal","65","10.653646473840192","12.093386622447824"
"19","1.5","50","log-normal","2723","25.394443854928497","78.2735587538985"
"23","1.5","100","weibull","137","16.860396674463153","17.55704986607944"
"22","1.5","100","log-normal","606","23.063835547912518","36.92560087527351"
"21","1.5","50","cauchy","661","25.080421391004244","38.56488039654732"
"19","1.5","50","log-normal","2724","25.75675207076176","78.28793010419933"
"25","1.5","150","log-normal","66","10.822456304151316","12.186057606953941"
"24","1.5","100","cauchy","43","25.063982450086193","9.836157786453"
"19","1.5","50","log-normal","2725","25.632893204115","78.30229881682912"
"22","1.5","100","log-normal","607","23.10445242578294","36.95605498426476"
"19","1.5","50","log-normal","2726","25.572106618826727","78.31666489323968"
"23","1.5","100","weibull","138","16.805456015425285","17.621010186706094"
"25","1.5","150","log-normal","67","10.85548963167032","12.278029157808675"
"19","1.5","50","log-normal","2727","25.58749821424487","78.33102833488145"
"22","1.5","100","log-normal","608","23.09875210811451","36.98648401781386"
"21","1.5","50","cauchy","662","25.483221491368624","38.59404099080582"
"19","1.5","50","log-normal","2728","25.579970437371337","78.34538914320358"
"23","1.5","100","weibull","139","16.78642418642573","17.684739183827393"
"24","1.5","100","cauchy","44","25.096625250901337","9.9498743710662"
"22","1.5","100","log-normal","609","23.03089392567252","37.0168880377592"
"19","1.5","50","log-normal","2729","25.597772793503218","78.35974731965386"
"25","1.5","150","log-normal","68","10.864783444961988","12.36931687685298"
"21","1.5","50","cauchy","663","24.585613385063184","38.6231795687512"
"19","1.5","50","log-normal","2730","25.66706721613481","78.3741028656788"
"22","1.5","100","log-normal","610","22.92798328496683","37.04726710568541"
"23","1.5","100","weibull","140","16.87877604726286","17.74823934929885"
"19","1.5","50","log-normal","2731","25.77884935196851","78.38845578272351"
"25","1.5","150","log-normal","69","10.891029540123512","12.459935794377113"
"19","1.5","50","log-normal","2732","25.87940212358871","78.40280607223187"
"22","1.5","100","log-normal","611","22.98888272533549","37.077621282924824"
"19","1.5","50","log-normal","2733","25.91546154710577","78.4171537356464"
"23","1.5","100","weibull","141","16.84357333914405","17.811513130556875"
"22","1.5","100","log-normal","612","23.129685668128506","37.107950630558946"
"25","1.5","150","log-normal","70","10.964736570437296","12.549900398011133"
"19","1.5","50","log-normal","2734","25.936485912545788","78.43149877440823"
"22","1.5","100","log-normal","613","23.355767115562635","37.13825520941984"
"23","1.5","100","weibull","142","16.661804681678582","17.874562931719478"
"21","1.5","50","cauchy","664","24.622767944972562","38.65229618017538"
"25","1.5","150","log-normal","71","11.057443711112441","12.639224659764539"
"19","1.5","50","log-normal","2735","25.860816683913292","78.44584118995729"
"22","1.5","100","log-normal","614","23.42475957455479","37.1685350800916"
"19","1.5","50","log-normal","2736","25.63951131784246","78.46018098373213"
"23","1.5","100","weibull","143","16.93786527951073","17.937391114652097"
"24","1.5","100","cauchy","45","24.942813370669313","10.062305898749054"
"19","1.5","50","log-normal","2737","25.587755457908074","78.47451815716997"
"22","1.5","100","log-normal","615","23.515284761404647","37.19879030291173"
"25","1.5","150","log-normal","72","11.143343767450723","12.727922061357855"
"19","1.5","50","log-normal","2738","25.557767482694985","78.48885271170678"
"22","1.5","100","log-normal","616","23.514564046674266","37.22902093797257"
"19","1.5","50","log-normal","2739","25.65789727354292","78.50318464877715"
"23","1.5","100","weibull","144","17.11685938616486","18"
"25","1.5","150","log-normal","73","11.282701528866902","12.816005617976295"
"19","1.5","50","log-normal","2740","25.50001686354372","78.5175139698144"
"21","1.5","50","cauchy","665","24.822511996460456","38.68139087468288"
"22","1.5","100","log-normal","617","23.43956840245653","37.259227045122664"
"19","1.5","50","log-normal","2741","25.350070938231898","78.53184067625054"
"23","1.5","100","weibull","145","17.37216316373356","18.062391868188442"
"19","1.5","50","log-normal","2742","25.480952748762654","78.54616476951628"
"22","1.5","100","log-normal","618","23.503587110930592","37.28940868396816"
"25","1.5","150","log-normal","74","11.358313032127937","12.90348790056394"
"19","1.5","50","log-normal","2743","25.47315524093123","78.560486251041"
"23","1.5","100","weibull","146","17.333793374680635","18.12456896039186"
"21","1.5","50","cauchy","666","24.74875208573304","38.71046370169182"
"22","1.5","100","log-normal","619","23.512880765797572","37.319565913874186"
"19","1.5","50","log-normal","2744","25.607194254255166","78.57480512225277"
"25","1.5","150","log-normal","75","11.297794479582166","12.99038105676658"
"19","1.5","50","log-normal","2745","25.542434495793785","78.58912138457842"
"22","1.5","100","log-normal","620","23.472470455563435","37.3496987939662"
"19","1.5","50","log-normal","2746","25.532515810712773","78.60343503944341"
"23","1.5","100","weibull","147","17.399651790422503","18.186533479473212"
"19","1.5","50","log-normal","2747","25.676557140903245","78.61774608827196"
"25","1.5","150","log-normal","76","11.393977471847332","13.076696830622023"
"21","1.5","50","cauchy","667","23.690418756835086","38.739514710434875"
"22","1.5","100","log-normal","621","23.580499513564032","37.379807383131336"
"19","1.5","50","log-normal","2748","25.7333884743515","78.63205453248693"
"23","1.5","100","weibull","148","17.433107498200794","18.24828759089466"
"19","1.5","50","log-normal","2749","25.654895232083287","78.64636037350998"
"22","1.5","100","log-normal","622","23.54109065262116","37.40989174001978"
"25","1.5","150","log-normal","77","11.677479075129327","13.162446581088183"
"19","1.5","50","log-normal","2750","25.694027232529198","78.66066361276137"
"21","1.5","50","cauchy","668","23.657668531362855","38.76854394996026"
"23","1.5","100","weibull","149","17.432861260318113","18.30983342360055"
"19","1.5","50","log-normal","2751","25.89938905041339","78.67496425166013"
"22","1.5","100","log-normal","623","23.563371522358047","37.43995192304605"
"19","1.5","50","log-normal","2752","25.886290138740787","78.689262291624"
"25","1.5","150","log-normal","78","11.874026189696618","13.247641299491772"
"21","1.5","50","cauchy","669","24.20033673326818","38.797551469132685"
"19","1.5","50","log-normal","2753","25.93330317354938","78.70355773406943"
"22","1.5","100","log-normal","624","23.549859430087363","37.46998799039039"
"23","1.5","100","weibull","150","17.394778806689477","18.371173070873837"
"24","1.5","100","cauchy","46","24.896288379563877","10.173494974687902"
"19","1.5","50","log-normal","2754","25.846597444845212","78.71785058041155"
"21","1.5","50","cauchy","670","24.568449150528007","38.82653731663436"
"25","1.5","150","log-normal","79","11.812253652742847","13.332291625973383"
"22","1.5","100","log-normal","625","23.624271241916215","37.5"
"19","1.5","50","log-normal","2755","25.79220328616876","78.73214083206426"
"23","1.5","100","weibull","151","17.519843838366455","18.432308591166763"
"19","1.5","50","log-normal","2756","25.762754748904634","78.74642849044012"
"22","1.5","100","log-normal","626","23.547972002815655","37.52998800959041"
"19","1.5","50","log-normal","2757","25.775725764689884","78.76071355695046"
"24","1.5","100","cauchy","47","24.874676179322183","10.283481900601565"
"25","1.5","150","log-normal","80","11.801202716995713","13.416407864998739"
"19","1.5","50","log-normal","2758","25.82694963496477","78.7749960330053"
"23","1.5","100","weibull","152","17.702593259606736","18.49324200890693"
"22","1.5","100","log-normal","627","23.519915788565314","37.559952076646745"
"19","1.5","50","log-normal","2759","25.776808392674415","78.78927592001338"
"21","1.5","50","cauchy","671","24.350501498497174","38.855501540965854"
"19","1.5","50","log-normal","2760","25.91349849693157","78.8035532193822"
"25","1.5","150","log-normal","81","11.777530113089021","13.5"
"22","1.5","100","log-normal","628","23.545774265821926","37.589892258425"
"23","1.5","100","weibull","153","17.753736308534112","18.553975315279473"
"19","1.5","50","log-normal","2761","25.820198343124243","78.81782793251791"
